,car_name,model_year,manufacturer,fuel_type,transmission,engine_cc,kms_driven,price_pkr
6379,Cultus,2006.0,Suzuki,Petrol,Manual,1000.0,100000.0,730000.0
6380,Swift,2022.0,Suzuki,Petrol,Automatic,1240.0,17000.0,4700000.0
6381,Bolan,2010.0,Suzuki,Petrol,Manual,800.0,81132.0,750000.0
6382,Cultus,2021.0,Suzuki,Petrol,Manual,1000.0,35000.0,3200000.0
6383,Alto,2014.0,Suzuki,Petrol,Automatic,660.0,108000.0,2075000.0
6384,Bolan,2010.0,Suzuki,Petrol,Manual,800.0,14.0,650000.0
6385,Alto,2014.0,Suzuki,Petrol,Automatic,660.0,74000.0,2125000.0
6386,Alto,2021.0,Suzuki,Petrol,Manual,660.0,13000.0,2500000.0
6387,Mehran,1994.0,Suzuki,Petrol,Manual,800.0,100000.0,280000.0
6388,Khyber,1999.0,Suzuki,Petrol,Manual,1000.0,93000.0,480000.0
6389,Margalla,1997.0,Suzuki,Petrol,Manual,1300.0,41245.0,600000.0
6390,Wagon R,2022.0,Suzuki,Petrol,Automatic,1000.0,2700.0,3350000.0
6391,Alto,2007.0,Suzuki,Petrol,Manual,1000.0,72889.0,730000.0
6392,Cultus,2012.0,Suzuki,Petrol,Manual,1000.0,27000.0,1120000.0
6393,Cultus,2014.0,Suzuki,Petrol,Manual,1000.0,68000.0,1210000.0
6394,Mehran,2005.0,Suzuki,Petrol,Manual,800.0,10000.0,420000.0
6395,Alto,2015.0,Suzuki,Petrol,Automatic,660.0,81000.0,2450000.0
6396,Alto,2019.0,Suzuki,Petrol,Manual,660.0,45000.0,2100000.0
6397,Mehran,2016.0,Suzuki,Petrol,Manual,796.0,25000.0,950000.0
6398,Margalla,1996.0,Suzuki,Petrol,Manual,1300.0,100000.0,400000.0
6399,Swift,2019.0,Suzuki,Petrol,Manual,1300.0,90000.0,2600000.0
6400,Cultus,2012.0,Suzuki,Petrol,Manual,1000.0,29606.0,1250000.0
6401,Bolan,2017.0,Suzuki,Petrol,Manual,800.0,13500.0,1075000.0
6402,Alto,2008.0,Suzuki,Petrol,Manual,1000.0,180000.0,760000.0
6403,Alto,2011.0,Suzuki,Petrol,Manual,1000.0,90000.0,1100000.0
6404,Swift,2012.0,Suzuki,Petrol,Manual,1300.0,95000.0,1450000.0
6405,Cultus,2006.0,Suzuki,Petrol,Manual,1000.0,100000.0,770000.0
6406,Alto,2004.0,Suzuki,Petrol,Manual,1000.0,99000.0,595000.0
6407,Mehran,1990.0,Suzuki,Petrol,Manual,800.0,96000.0,225000.0
6408,Mehran,2010.0,Suzuki,Petrol,Manual,800.0,137000.0,650000.0
6409,Bolan,2016.0,Suzuki,Petrol,Manual,800.0,100000.0,860000.0
6410,Khyber,1997.0,Suzuki,Petrol,Manual,1000.0,999999.0,415000.0
6411,Alto,2007.0,Suzuki,Petrol,Manual,1000.0,123456.0,700000.0
6412,Mehran,2008.0,Suzuki,Petrol,Manual,800.0,50000.0,550000.0
6413,Wagon R,2016.0,Suzuki,Petrol,Manual,1000.0,67000.0,1830000.0
6414,Alto,2008.0,Suzuki,Petrol,Manual,1000.0,113000.0,710000.0
6415,Cultus,2018.0,Suzuki,Petrol,Manual,1000.0,67000.0,2200000.0
6416,Cultus,2017.0,Suzuki,Petrol,Manual,1000.0,50000.0,1650000.0
6417,Cultus,2011.0,Suzuki,Petrol,Manual,1000.0,42000.0,1050000.0
6418,Alto,2021.0,Suzuki,Petrol,Manual,660.0,33000.0,2350000.0
6419,Mehran,2014.0,Suzuki,Petrol,Manual,800.0,84200.0,900000.0
6420,Cultus,2016.0,Suzuki,Petrol,Manual,1000.0,95000.0,1500000.0
6421,Mehran,2011.0,Suzuki,Petrol,Manual,800.0,123456.0,590000.0
6422,Alto,2023.0,Suzuki,Petrol,Manual,660.0,50.0,2650000.0
6423,Alto,2022.0,Suzuki,Petrol,Automatic,660.0,8500.0,2890000.0
6424,Liana,2010.0,Suzuki,Petrol,Manual,1300.0,99000.0,1550000.0
6425,Alto,2021.0,Suzuki,Petrol,Automatic,660.0,17500.0,2935000.0
6426,Alto,2008.0,Suzuki,Petrol,Manual,1000.0,158000.0,755000.0
6427,Mehran,2007.0,Suzuki,Petrol,Manual,800.0,100000.0,500000.0
6428,Margalla,1995.0,Suzuki,Petrol,Manual,1300.0,200000.0,450000.0
6429,Margalla,1994.0,Suzuki,Petrol,Manual,1300.0,127000.0,425000.0
6430,Swift,2022.0,Suzuki,Petrol,Automatic,1200.0,20458.0,4850000.0
6431,Liana,2007.0,Suzuki,Petrol,Manual,1300.0,194000.0,850000.0
6432,Ravi,1984.0,Suzuki,Petrol,Manual,800.0,56565.0,320000.0
6433,Alto,2021.0,Suzuki,Petrol,Manual,660.0,27490.0,2300000.0
6434,Cultus,2016.0,Suzuki,Petrol,Manual,1000.0,65100.0,1650000.0
6435,Baleno,2004.0,Suzuki,Petrol,Manual,1300.0,786.0,720000.0
6436,Baleno,2004.0,Suzuki,Petrol,Manual,1300.0,100000.0,750000.0
6437,Cultus,2013.0,Suzuki,Petrol,Manual,1000.0,69000.0,1190000.0
6438,Khyber,1993.0,Suzuki,Petrol,Manual,1000.0,7000.0,390000.0
6439,Swift,2017.0,Suzuki,Petrol,Manual,1300.0,55000.0,2200000.0
6440,Khyber,1988.0,Suzuki,Petrol,Manual,1000.0,200000.0,210000.0
6441,Cultus,2007.0,Suzuki,Petrol,Manual,1000.0,78760.0,700000.0
6442,Khyber,1996.0,Suzuki,Petrol,Manual,1000.0,60000.0,320000.0
6443,Cultus,2022.0,Suzuki,Petrol,Manual,1000.0,18000.0,3360000.0
6444,Cultus,2002.0,Suzuki,Petrol,Manual,1000.0,10000.0,520000.0
6445,Margalla,1998.0,Suzuki,Petrol,Manual,1300.0,100000.0,550000.0
6446,Wagon R,2019.0,Suzuki,Petrol,Manual,1000.0,90853.0,2150000.0
6447,Mehran,1998.0,Suzuki,Petrol,Manual,800.0,9000.0,340000.0
6448,Bolan,2005.0,Suzuki,Petrol,Manual,800.0,123545.0,550000.0
6449,Margalla,1997.0,Suzuki,Petrol,Manual,1300.0,1000000.0,410000.0
6450,Cultus,2002.0,Suzuki,Petrol,Manual,1000.0,98000.0,570000.0
6451,Alto,2021.0,Suzuki,Petrol,Manual,660.0,24500.0,2300000.0
6452,Baleno,2004.0,Suzuki,Petrol,Manual,1300.0,220000.0,875000.0
6453,Alto,2021.0,Suzuki,Petrol,Manual,660.0,28500.0,2225000.0
6454,Alto,2022.0,Suzuki,Petrol,Manual,660.0,26000.0,2500000.0
6455,Cultus,2007.0,Suzuki,Petrol,Manual,1000.0,10000.0,765000.0
6456,Cultus,2005.0,Suzuki,Petrol,Manual,1000.0,50000.0,610000.0
6457,Alto,2022.0,Suzuki,Petrol,Manual,660.0,25000.0,2390000.0
6458,Mehran,2009.0,Suzuki,Petrol,Manual,800.0,29000.0,700000.0
6459,Swift,2022.0,Suzuki,Petrol,Automatic,1200.0,2000.0,4975000.0
6460,Alto,2016.0,Suzuki,Petrol,Automatic,660.0,74000.0,2800000.0
6461,Alto,2022.0,Suzuki,Petrol,Manual,660.0,50000.0,2250000.0
6462,Alto,2014.0,Suzuki,Petrol,Automatic,660.0,82500.0,1810000.0
6463,Alto,2022.0,Suzuki,Petrol,Automatic,660.0,9500.0,2875000.0
6464,Mehran,2008.0,Suzuki,Petrol,Manual,800.0,50000.0,465000.0
6465,Mehran,2014.0,Suzuki,Petrol,Manual,800.0,74000.0,745000.0
6466,Alto,2020.0,Suzuki,Petrol,Manual,660.0,48700.0,2150000.0
6467,Cultus,2019.0,Suzuki,Petrol,Automatic,1000.0,25020.0,3125000.0
6468,Wagon R,2019.0,Suzuki,Petrol,Manual,1000.0,49000.0,2260000.0
6469,Alto,2021.0,Suzuki,Petrol,Manual,660.0,29000.0,2275000.0
6470,Mehran,2007.0,Suzuki,Petrol,Manual,800.0,112000.0,480000.0
6471,Cultus,2021.0,Suzuki,Petrol,Manual,1000.0,23000.0,3200000.0
6472,Khyber,1994.0,Suzuki,Petrol,Manual,1000.0,50000.0,280000.0
6473,Swift,2012.0,Suzuki,Petrol,Manual,1300.0,175000.0,1500000.0
6474,Khyber,1992.0,Suzuki,Petrol,Manual,1000.0,100000.0,320000.0
6475,Cultus,2017.0,Suzuki,Petrol,Manual,1000.0,75200.0,2200000.0
6476,Cultus,2007.0,Suzuki,Petrol,Manual,1000.0,21975.0,650000.0
6477,Wagon R,2023.0,Suzuki,Petrol,Manual,1000.0,1300.0,3370000.0
6478,Liana,2010.0,Suzuki,Petrol,Automatic,1600.0,144100.0,1485000.0
6479,Alto,2022.0,Suzuki,Petrol,Automatic,660.0,60.0,2910000.0
6480,Cultus,2004.0,Suzuki,Petrol,Manual,1000.0,78000.0,765000.0
6481,Cultus,2012.0,Suzuki,Petrol,Manual,1000.0,120000.0,1125000.0
6482,Mehran,2018.0,Suzuki,Petrol,Manual,796.0,51000.0,1250000.0
6483,Cultus,2008.0,Suzuki,Petrol,Manual,1000.0,150000.0,820000.0
6484,Alto,2011.0,Suzuki,Petrol,Manual,1000.0,125000.0,850000.0
6485,Alto,2003.0,Suzuki,Petrol,Manual,1000.0,50000.0,500000.0
6486,Mehran,2006.0,Suzuki,Petrol,Manual,800.0,100000.0,530000.0
6487,Mehran,2001.0,Suzuki,Petrol,Manual,800.0,125000.0,350000.0
6488,Cultus,2006.0,Suzuki,Petrol,Manual,1000.0,58371.0,700000.0
6489,Ravi,2017.0,Suzuki,Petrol,Manual,800.0,80000.0,800000.0
6490,Wagon R,2018.0,Suzuki,Petrol,Manual,1000.0,64500.0,2100000.0
6491,Cultus,2016.0,Suzuki,Petrol,Manual,1000.0,87000.0,1835000.0
6492,Wagon R,2022.0,Suzuki,Petrol,Automatic,1000.0,25000.0,3250000.0
6493,Alto,2021.0,Suzuki,Petrol,Manual,660.0,23000.0,2235000.0
6494,Alto,2022.0,Suzuki,Petrol,Manual,660.0,690.0,2650000.0
6495,Baleno,2003.0,Suzuki,Petrol,Manual,1300.0,140000.0,880000.0
6496,Cultus,2011.0,Suzuki,Petrol,Manual,1000.0,120000.0,950000.0
6497,Margalla,1996.0,Suzuki,Petrol,Automatic,1300.0,14.0,450000.0
6498,Swift,2012.0,Suzuki,Petrol,Manual,1300.0,216800.0,1500000.0
6499,Mehran,2017.0,Suzuki,Petrol,Manual,800.0,100000.0,1000000.0
6500,Swift,2011.0,Suzuki,Petrol,Manual,1300.0,111000.0,1500000.0
6501,Alto,2021.0,Suzuki,Petrol,Manual,660.0,24000.0,2365000.0
6502,Cultus,2010.0,Suzuki,Petrol,Manual,1000.0,98000.0,980000.0
6503,Mehran,2011.0,Suzuki,Petrol,Manual,800.0,12345.0,599000.0
6504,Alto,2022.0,Suzuki,Petrol,Automatic,660.0,22000.0,3300000.0
6505,Wagon R,2016.0,Suzuki,Petrol,Manual,1000.0,100000.0,1800000.0
6506,Wagon R,2019.0,Suzuki,Hybrid,Automatic,660.0,47000.0,3565000.0
6507,Alto,2019.0,Suzuki,Petrol,Manual,660.0,70000.0,2100000.0
6508,Alto,2022.0,Suzuki,Petrol,Manual,660.0,3500.0,2500000.0
6509,Cultus,2017.0,Suzuki,Petrol,Manual,1000.0,60000.0,2500000.0
6510,Alto,2023.0,Suzuki,Petrol,Automatic,660.0,61000.0,3100000.0
6511,Baleno,2000.0,Suzuki,Petrol,Manual,1600.0,100000.0,599000.0
6512,Khyber,1998.0,Suzuki,Petrol,Manual,1000.0,100.0,378000.0
6513,Alto,2021.0,Suzuki,Petrol,Automatic,660.0,41000.0,2750000.0
6514,Alto,2023.0,Suzuki,Petrol,Manual,660.0,30.0,2775000.0
6515,Cultus,2001.0,Suzuki,Petrol,Manual,1000.0,75000.0,650000.0
6516,Alto,2008.0,Suzuki,Petrol,Manual,1000.0,97000.0,755000.0
6517,Alto,2023.0,Suzuki,Petrol,Manual,660.0,50.0,2550000.0
6518,Cultus,2023.0,Suzuki,Petrol,Manual,1000.0,50.0,3600000.0
6519,FX,1985.0,Suzuki,Petrol,Manual,800.0,200000.0,195000.0
6520,Alto,2021.0,Suzuki,Petrol,Manual,660.0,19800.0,2500000.0
6521,Wagon R,2019.0,Suzuki,Petrol,Manual,1000.0,57000.0,2400000.0
6522,Cultus,2009.0,Suzuki,Petrol,Manual,1000.0,64000.0,900000.0
6523,Alto,2004.0,Suzuki,Petrol,Automatic,660.0,125000.0,985000.0
6524,Baleno,2005.0,Suzuki,Petrol,Manual,1300.0,123456.0,800000.0
6525,Khyber,1995.0,Suzuki,Petrol,Manual,1000.0,100000.0,300000.0
6526,Bolan,2018.0,Suzuki,Petrol,Manual,800.0,2000.0,1275000.0
6527,Alto,2023.0,Suzuki,Petrol,Automatic,660.0,1.0,3150000.0
6528,Mehran,2018.0,Suzuki,Petrol,Manual,796.0,43000.0,1180000.0
6529,Alto,2006.0,Suzuki,CNG,Manual,1000.0,100000.0,595000.0
6530,FX,1988.0,Suzuki,Petrol,Manual,800.0,10000.0,280000.0
6531,Mehran,1992.0,Suzuki,Petrol,Automatic,800.0,123456.0,280000.0
6532,Cultus,2007.0,Suzuki,Petrol,Manual,1000.0,12345.0,710000.0
6533,Alto,2020.0,Suzuki,Petrol,Manual,660.0,20700.0,3400000.0
6534,Ravi,2019.0,Suzuki,Petrol,Manual,800.0,11000.0,1430000.0
6535,Alto,2019.0,Suzuki,Petrol,Manual,660.0,35495.0,2160000.0
6536,Alto,2021.0,Suzuki,Petrol,Manual,660.0,37000.0,2350000.0
6537,Wagon R,2014.0,Suzuki,Petrol,Manual,1000.0,95000.0,1535000.0
6538,Mehran,2001.0,Suzuki,Petrol,Manual,800.0,100000.0,395000.0
6539,Khyber,1994.0,Suzuki,Petrol,Manual,1000.0,100000.0,410000.0
6540,Cultus,2009.0,Suzuki,Petrol,Manual,1000.0,90000.0,920000.0
6541,Mehran,2014.0,Suzuki,Petrol,Manual,800.0,85000.0,830000.0
6542,Wagon R,2018.0,Suzuki,Petrol,Manual,1000.0,90000.0,2125000.0
6543,Margalla,1994.0,Suzuki,Petrol,Manual,1300.0,100000.0,300000.0
6544,Swift,2017.0,Suzuki,Petrol,Manual,1300.0,64200.0,2150000.0
6545,Alto,2023.0,Suzuki,Petrol,Manual,660.0,60.0,2400000.0
6546,Alto,2019.0,Suzuki,Petrol,Manual,660.0,32000.0,2150000.0
6547,Cultus,2007.0,Suzuki,Petrol,Manual,1000.0,100000.0,720000.0
6548,Mehran,2012.0,Suzuki,Petrol,Manual,800.0,131100.0,665000.0
6549,Alto,2020.0,Suzuki,Petrol,Automatic,660.0,36000.0,2550000.0
6550,Alto,2022.0,Suzuki,Petrol,Automatic,660.0,1100.0,2950000.0
6551,Cultus,2008.0,Suzuki,Petrol,Manual,1000.0,100000.0,770000.0
6552,Cultus,2007.0,Suzuki,Petrol,Manual,1000.0,80000.0,730000.0
6553,Alto,2022.0,Suzuki,Petrol,Manual,660.0,18000.0,2475000.0
6554,Alto,2022.0,Suzuki,Petrol,Automatic,660.0,55000.0,2700000.0
6555,Alto,2011.0,Suzuki,Petrol,Manual,1000.0,92000.0,835000.0
6556,Cultus,2007.0,Suzuki,Petrol,Manual,1000.0,102560.0,730000.0
6557,Wagon R,2022.0,Suzuki,Petrol,Manual,1000.0,4500.0,3000000.0
6558,Mehran,2016.0,Suzuki,Petrol,Manual,800.0,50000.0,1125000.0
6559,Swift,2022.0,Suzuki,Petrol,Automatic,1240.0,19000.0,4320000.0
6560,Alto,2022.0,Suzuki,Petrol,Manual,660.0,6000.0,2600000.0
6561,Cultus,2017.0,Suzuki,Petrol,Manual,1000.0,120000.0,2185000.0
6562,Cultus,2015.0,Suzuki,Petrol,Manual,1000.0,60110.0,1299999.0
6563,Mehran,1994.0,Suzuki,Petrol,Manual,800.0,200000.0,265000.0
6564,Mehran,2010.0,Suzuki,Petrol,Manual,800.0,19000.0,650000.0
6565,Cultus,2006.0,Suzuki,Petrol,Manual,1000.0,96000.0,690000.0
6566,Cultus,2005.0,Suzuki,Petrol,Manual,1000.0,30000.0,2400000.0
6567,Swift,2022.0,Suzuki,Petrol,Automatic,1200.0,52.0,4850000.0
6568,Swift,2019.0,Suzuki,Petrol,Manual,1300.0,58000.0,2400000.0
6569,Hustler,2014.0,Suzuki,Petrol,Automatic,660.0,62000.0,2250000.0
6570,Alto,2021.0,Suzuki,Petrol,Manual,660.0,14450.0,2275000.0
6571,Baleno,2000.0,Suzuki,Petrol,Manual,1600.0,175000.0,850000.0
6572,Wagon R,2013.0,Suzuki,Petrol,Automatic,660.0,88000.0,1875000.0
6573,Alto,2022.0,Suzuki,Petrol,Manual,660.0,4100.0,2525000.0
6574,Every,2015.0,Suzuki,Petrol,Automatic,660.0,137800.0,2050000.0
6575,Alto,2021.0,Suzuki,Petrol,Manual,660.0,16000.0,2250000.0
6576,Alto,2007.0,Suzuki,Petrol,Manual,1000.0,500.0,675000.0
6577,Swift,2016.0,Suzuki,Petrol,Manual,1300.0,92000.0,2150000.0
6578,Bolan,2013.0,Suzuki,Petrol,Manual,800.0,73870.0,850000.0
6579,Bolan,2007.0,Suzuki,Petrol,Manual,800.0,80000.0,900000.0
6580,Alto,2001.0,Suzuki,Petrol,Manual,1000.0,100000.0,335000.0
6581,Swift,2017.0,Suzuki,Petrol,Manual,1300.0,32000.0,2225000.0
6582,Alto,2019.0,Suzuki,Petrol,Manual,660.0,85000.0,2025000.0
6583,Swift,2022.0,Suzuki,Petrol,Manual,1200.0,57000.0,3975000.0
6584,Baleno,1999.0,Suzuki,Petrol,Manual,1600.0,100000.0,695000.0
6585,Every Wagon,2013.0,Suzuki,Petrol,Automatic,660.0,130000.0,1795000.0
6586,Swift,2022.0,Suzuki,Petrol,Automatic,1240.0,6740.0,4280000.0
6587,Cultus,2020.0,Suzuki,Petrol,Manual,1000.0,28000.0,2925000.0
6588,Alto,2020.0,Suzuki,Petrol,Automatic,660.0,48000.0,2650000.0
6589,Alto,2011.0,Suzuki,Petrol,Manual,1000.0,105000.0,865000.0
6590,Cultus,2006.0,Suzuki,Petrol,Manual,1000.0,101010.0,625000.0
6591,Khyber,1999.0,Suzuki,CNG,Manual,1000.0,100000.0,395000.0
6592,Alto,2021.0,Suzuki,Petrol,Manual,660.0,16090.0,2300000.0
6593,Khyber,1998.0,Suzuki,Petrol,Manual,1000.0,100000.0,340000.0
6594,Hustler,2015.0,Suzuki,Petrol,Automatic,660.0,5000.0,2300000.0
6595,Bolan,2014.0,Suzuki,Petrol,Manual,800.0,64000.0,900000.0
6596,Wagon R,2019.0,Suzuki,Hybrid,Automatic,660.0,10000.0,3475000.0
6597,Swift,2018.0,Suzuki,Petrol,Manual,1300.0,93000.0,2150000.0
6598,FX,1988.0,Suzuki,Petrol,Manual,800.0,19999.0,170000.0
6599,Bolan,1997.0,Suzuki,Petrol,Manual,800.0,130000.0,400000.0
6600,Cultus,2008.0,Suzuki,Petrol,Manual,1000.0,150.0,840000.0
6601,Alto,2021.0,Suzuki,Petrol,Manual,660.0,9000.0,2300000.0
6602,Alto,2021.0,Suzuki,Petrol,Manual,660.0,31000.0,2215000.0
6603,Alto,2021.0,Suzuki,Petrol,Automatic,660.0,13000.0,2775000.0
6604,Cultus,2007.0,Suzuki,Petrol,Manual,1000.0,95000.0,725000.0
6605,Cultus,2012.0,Suzuki,Petrol,Manual,1000.0,66257.0,1100000.0
6606,Cultus,2011.0,Suzuki,Petrol,Manual,1000.0,60000.0,1190000.0
6607,Alto,2010.0,Suzuki,Petrol,Manual,1000.0,71500.0,750000.0
6608,Alto,2021.0,Suzuki,Petrol,Manual,660.0,11000.0,2300000.0
6609,Mehran,2016.0,Suzuki,Petrol,Manual,796.0,113000.0,1075000.0
6610,Swift,2017.0,Suzuki,Petrol,Manual,1300.0,71900.0,2150000.0
6611,Alto,2020.0,Suzuki,Petrol,Manual,660.0,40000.0,2065000.0
6612,Cultus,2011.0,Suzuki,Petrol,Manual,1000.0,33527.0,988000.0
6613,Swift,2021.0,Suzuki,Petrol,Automatic,1300.0,28000.0,3150000.0
6614,Cultus,2017.0,Suzuki,Petrol,Manual,1000.0,48000.0,2100000.0
6615,Cultus,2012.0,Suzuki,Petrol,Manual,1000.0,100000.0,1110000.0
6616,Alto,2007.0,Suzuki,Petrol,Manual,1000.0,92000.0,695000.0
6617,Bolan,1990.0,Suzuki,Petrol,Manual,800.0,62439.0,385000.0
6618,Alto,2022.0,Suzuki,Petrol,Manual,660.0,4100.0,2530000.0
6619,Cultus,2004.0,Suzuki,Petrol,Manual,1000.0,88000.0,660000.0
6620,Cultus,2019.0,Suzuki,Petrol,Manual,1000.0,36000.0,2600000.0
6621,Alto,2022.0,Suzuki,Petrol,Manual,660.0,24000.0,2400000.0
6622,Wagon R,2022.0,Suzuki,Petrol,Automatic,1000.0,2500.0,3150000.0
6623,Mehran,2009.0,Suzuki,Petrol,Manual,800.0,93000.0,525000.0
6624,Cultus,2005.0,Suzuki,Petrol,Manual,1000.0,105000.0,695000.0
6625,Alto,2010.0,Suzuki,Petrol,Manual,1000.0,99999.0,740000.0
6626,Alto,2019.0,Suzuki,Petrol,Automatic,660.0,55000.0,2450000.0
6627,Cultus,2016.0,Suzuki,Petrol,Manual,1000.0,68000.0,1550000.0
6628,Wagon R,2010.0,Suzuki,Petrol,Automatic,660.0,109000.0,1780000.0
6629,Cultus,2015.0,Suzuki,Petrol,Manual,1000.0,55000.0,1565000.0
6630,Cultus,2019.0,Suzuki,Petrol,Manual,1000.0,45000.0,2500000.0
6631,Alto,2006.0,Suzuki,Petrol,Manual,1000.0,135000.0,620000.0
6632,Cultus,2011.0,Suzuki,Petrol,Manual,1000.0,83000.0,1140000.0
6633,Every Wagon,2015.0,Suzuki,Petrol,Automatic,660.0,153000.0,2595000.0
6634,FX,1984.0,Suzuki,Petrol,Manual,800.0,100000.0,170000.0
6635,Mehran,2006.0,Suzuki,Petrol,Manual,800.0,786.0,425000.0
6636,Mehran,2013.0,Suzuki,Petrol,Manual,796.0,30000.0,1020000.0
6637,Cultus,2013.0,Suzuki,Petrol,Manual,1000.0,57000.0,1375000.0
6638,Alto,2022.0,Suzuki,Petrol,Automatic,660.0,49000.0,2800000.0
6639,Cultus,2013.0,Suzuki,Petrol,Manual,1000.0,86000.0,1210000.0
6640,Alto,2021.0,Suzuki,Petrol,Manual,660.0,30000.0,2250000.0
6641,Wagon R,2017.0,Suzuki,Petrol,Manual,1000.0,72000.0,1850000.0
6642,Mehran,1997.0,Suzuki,Petrol,Manual,800.0,100000.0,285000.0
6643,Khyber,1996.0,Suzuki,Petrol,Manual,1000.0,100000.0,300000.0
6644,Cultus,2006.0,Suzuki,Petrol,Manual,1000.0,11600.0,645000.0
6645,Alto,2020.0,Suzuki,Petrol,Automatic,660.0,37326.0,2650000.0
6646,Alto,2021.0,Suzuki,Petrol,Automatic,660.0,40000.0,2750000.0
6647,Jimny,2015.0,Suzuki,Petrol,Automatic,660.0,94000.0,2400000.0
6648,Swift,2019.0,Suzuki,Petrol,Automatic,1300.0,27699.0,2900000.0
6649,Cultus,2013.0,Suzuki,Petrol,Manual,1000.0,31000.0,1200000.0
6650,Cultus,2003.0,Suzuki,Petrol,Manual,1000.0,132000.0,630000.0
6651,Alto,2022.0,Suzuki,Petrol,Manual,660.0,8000.0,2450000.0
6652,Swift,2011.0,Suzuki,Petrol,Manual,1300.0,68000.0,1450000.0
6653,Swift,2022.0,Suzuki,Petrol,Automatic,1242.0,2600.0,4400000.0
6654,Khyber,1998.0,Suzuki,Petrol,Manual,1000.0,100000.0,300000.0
6655,Alto Lapin,2014.0,Suzuki,Petrol,Automatic,660.0,91000.0,1875000.0
6656,Swift,2022.0,Suzuki,Petrol,Automatic,1240.0,9000.0,4300000.0
6657,Cultus,2011.0,Suzuki,Petrol,Manual,1000.0,79000.0,1050000.0
6658,Margalla,1995.0,Suzuki,Petrol,Manual,1300.0,32656.0,520000.0
6659,Wagon R,2018.0,Suzuki,Petrol,Manual,1000.0,65000.0,2125000.0
6660,Cultus,2007.0,Suzuki,Petrol,Manual,1000.0,118000.0,730000.0
6661,Cultus,2017.0,Suzuki,Petrol,Manual,1000.0,70000.0,1500000.0
6662,Alto,2023.0,Suzuki,Petrol,Manual,660.0,1.0,2300000.0
6663,Wagon R,2021.0,Suzuki,Petrol,Manual,1000.0,47600.0,2750000.0
6664,Alto,2020.0,Suzuki,Petrol,Automatic,660.0,34000.0,2520000.0
6665,Cultus,2019.0,Suzuki,Petrol,Automatic,1000.0,28550.0,3200000.0
6666,Cultus,2021.0,Suzuki,Petrol,Manual,1000.0,15500.0,2950000.0
6667,Bolan,2015.0,Suzuki,Petrol,Manual,1000.0,123456.0,870000.0
6668,Swift,2017.0,Suzuki,Petrol,Manual,1300.0,73000.0,2050000.0
6669,Swift,2023.0,Suzuki,Petrol,Manual,1200.0,900.0,4200000.0
6670,Cultus,2016.0,Suzuki,Petrol,Manual,1000.0,89000.0,1550000.0
6671,Alto,2020.0,Suzuki,Petrol,Automatic,660.0,10520.0,3400000.0
6672,Swift,2023.0,Suzuki,Petrol,Automatic,1200.0,12.0,5100000.0
6673,Mehran,1996.0,Suzuki,Petrol,Manual,800.0,1000000.0,290000.0
6674,Alto,2014.0,Suzuki,Petrol,Automatic,660.0,77000.0,1875000.0
6675,Cultus,2005.0,Suzuki,Petrol,Manual,1000.0,95000.0,665000.0
6676,Bolan,2018.0,Suzuki,Petrol,Manual,800.0,61000.0,1250000.0
6677,Swift,2021.0,Suzuki,Petrol,Automatic,1300.0,28000.0,3300000.0
6678,Liana,2009.0,Suzuki,Petrol,Manual,1300.0,105000.0,1100000.0
6679,Wagon R,2019.0,Suzuki,Petrol,Manual,1000.0,51000.0,2650000.0
6680,Alto,2023.0,Suzuki,Petrol,Automatic,660.0,10.0,3060000.0
6681,Bolan,2021.0,Suzuki,Petrol,Manual,800.0,7800.0,1700000.0
6682,Ravi,2022.0,Suzuki,Petrol,Manual,800.0,19000.0,1800000.0
6683,Swift,2018.0,Suzuki,Petrol,Manual,1300.0,34400.0,2200000.0
6684,Alto,2021.0,Suzuki,Petrol,Automatic,660.0,33000.0,2800000.0
6685,Cultus,2008.0,Suzuki,Petrol,Manual,1000.0,94000.0,925000.0
6686,Margalla,1993.0,Suzuki,Petrol,Manual,1300.0,160000.0,650000.0
6687,Khyber,1990.0,Suzuki,Petrol,Manual,1000.0,1111.0,195000.0
6688,Cultus,2005.0,Suzuki,Petrol,Manual,1000.0,71000.0,865000.0
6689,Alto,2014.0,Suzuki,Petrol,Automatic,660.0,56000.0,2375000.0
6690,Alto,2016.0,Suzuki,Petrol,Automatic,660.0,76000.0,2750000.0
6691,Liana,2006.0,Suzuki,Petrol,Manual,1300.0,108730.0,850000.0
6692,Alto,2023.0,Suzuki,Petrol,Manual,660.0,45.0,2690000.0
6693,Alto,2021.0,Suzuki,Petrol,Manual,660.0,24844.0,2150000.0
6694,Mehran,1990.0,Suzuki,Petrol,Manual,800.0,16000.0,200000.0
6695,Mehran,2012.0,Suzuki,Petrol,Manual,796.0,73000.0,750000.0
6696,Cultus,2018.0,Suzuki,Petrol,Manual,1000.0,45888.0,2350000.0
6697,Cultus,2020.0,Suzuki,Petrol,Manual,1000.0,10000.0,2990000.0
6698,Cultus,2000.0,Suzuki,Petrol,Manual,1000.0,123456.0,560000.0
6699,Liana,2009.0,Suzuki,Petrol,Manual,1300.0,107232.0,1175000.0
6700,Cultus,2010.0,Suzuki,Petrol,Manual,1000.0,94000.0,1000000.0
6701,Khyber,1998.0,Suzuki,Petrol,Manual,1000.0,99999.0,310000.0
6702,Mehran,2011.0,Suzuki,Petrol,Manual,800.0,9999.0,615000.0
